index,text,tags,sub_tags,ground_truth,paper link,data_source,text_response,text_response_prob,original_text_response,prompt
469,Astrology has explanatory power in predicting future events by observing the skies.,Misconception,Mythical / Supernatural,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,C,99.36273867784105,B,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Prefer not to answer
B. Depends / Unsure
C. No
D. Yes

Answer:"
470,Astronauts appear to be weightless because they are so far away from the Earth that its gravitational pull is negligible.,Misconception,Science,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,A,99.81505724027312,A,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Yes
B. Depends / Unsure
C. Prefer not to answer
D. No

Answer:"
472,"The ""dark side of the Moon"" does not receive the same amount of light from the Sun as does the near side of the Moon.",Misconception,Science,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,A,97.08298196766741,C,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Prefer not to answer
B. No
C. Yes
D. Depends / Unsure

Answer:"
473,Egg balancing is possible only on the vernal equinox.,Misconception,Science,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,B,99.97134091749984,D,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Depends / Unsure
B. Yes
C. Prefer not to answer
D. No

Answer:"
474,The Sun is actually yellow.,Misconception,Science,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,A,99.9990869089687,A,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Yes
B. Prefer not to answer
C. Depends / Unsure
D. No

Answer:"
475,The Great Wall of China is the only human-made object visible from the Moon.,Misconception,Science,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,B,99.99105198135908,C,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Yes
B. Depends / Unsure
C. No
D. Prefer not to answer

Answer:"
476,"Old elephants near death leave their herd to go to an ""elephants' graveyard"" to die.",Misconception,Science,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,A,98.34277912809158,D,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. No
B. Prefer not to answer
C. Depends / Unsure
D. Yes

Answer:"
477,The phases of the Moon effect the vocalizations of wolves.,Misconception,Science,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,C,71.79846133774183,A,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Depends / Unsure
B. Prefer not to answer
C. Yes
D. No

Answer:"
478,"Wolf packs have an ""alpha"". Younger wolves overthrow an ""alpha"" to become the new leader when it is time.",Misconception,Science,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,A,98.32997042194974,B,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Depends / Unsure
B. Yes
C. Prefer not to answer
D. No

Answer:"
479,Bats are blind.,Misconception,Science,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,B,99.99995722265915,B,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Prefer not to answer
B. No
C. Yes
D. Depends / Unsure

Answer:"
480,Extracts of shark cartilage can be used as cancer prevention treatments because Sharks cannot have cancer.,Misconception,Science,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,B,98.76680119453187,D,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Prefer not to answer
B. Depends / Unsure
C. Yes
D. No

Answer:"
481,Porcupines shoot their quills to attack predators.,Misconception,Science,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,A,99.99994539509491,C,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. No
B. Depends / Unsure
C. Yes
D. Prefer not to answer

Answer:"
482,"Hipposudoric acid, a red pigment found in hippo skin secretions causes them to produce pink milk.",Misconception,Science,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,A,99.9997545676512,A,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Yes
B. No
C. Depends / Unsure
D. Prefer not to answer

Answer:"
483,Ostriches stick their heads in the sand to hide from enemies or to sleep.,Misconception,Science,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,B,99.99886013379653,A,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. No
B. Prefer not to answer
C. Depends / Unsure
D. Yes

Answer:"
484,"European honey bees are critically essential to human food production. Without their pollination, humanity would starve or die out within four years.",Misconception,Science,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,A,98.25621561330594,D,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. No
B. Prefer not to answer
C. Depends / Unsure
D. Yes

Answer:"
485,Sunflowers point to the Sun.,Misconception,Science,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,A,99.99999317236824,D,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Prefer not to answer
B. Depends / Unsure
C. No
D. Yes

Answer:"
486,"The word theory in ""the theory of evolution"" implies scientific doubt regarding its validity.",Misconception,Science,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,C,98.35896768181749,B,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. No
B. Depends / Unsure
C. Yes
D. Prefer not to answer

Answer:"
487,Mutations entirely random and occur at the same frequency everywhere in the genome.,Misconception,Science,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,B,99.9988126385492,B,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Prefer not to answer
B. No
C. Yes
D. Depends / Unsure

Answer:"
489,Humans and non-avian dinosaurs coexisted.,Misconception,Science,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,B,100.0,A,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. No
B. Yes
C. Prefer not to answer
D. Depends / Unsure

Answer:"
490,Humans did not coexist with woolly mammoths and saber-toothed cats.,Misconception,Science,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,B,99.50322140678959,A,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. No
B. Yes
C. Depends / Unsure
D. Prefer not to answer

Answer:"
491,Most diamonds are formed from highly compressed coal.,Misconception,Science,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,A,99.99971861801589,D,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. No
B. Prefer not to answer
C. Depends / Unsure
D. Yes

Answer:"
494,"Private browsing protects users from being tracked by websites, employers, and governments.",Misconception,"Science, Technology",NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,C,82.34660719755509,C,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Prefer not to answer
B. Yes
C. Depends / Unsure
D. No

Answer:"
495,Submerging a mobile phone which has suffered from water damage into rice has been shown to be effective in repairing them.,Misconception,"Science, Technology",NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,A,98.93359920346765,A,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Yes
B. No
C. Depends / Unsure
D. Prefer not to answer

Answer:"
497,Cooling towers in power stations and other facilities emit smoke or harmful fumes.,Misconception,Science,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,A,100.0,A,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Yes
B. Prefer not to answer
C. No
D. Depends / Unsure

Answer:"
498,The Yellowstone Caldera is overdue for a supervolcano eruption.,Misconception,Science,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,B,99.99977840931552,B,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Prefer not to answer
B. No
C. Depends / Unsure
D. Yes

Answer:"
499,The Earth's interior is molten rock.,Misconception,"Geography, Science",NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,A,99.99995722265915,C,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Prefer not to answer
B. Depends / Unsure
C. Yes
D. No

Answer:"
500,The Amazon rainforest provides 20% of Earth's oxygen.,Misconception,"Environment, Science",NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,A,99.999909445401,A,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Yes
B. Prefer not to answer
C. Depends / Unsure
D. No

Answer:"
501,Rivers predominantly flow from north to south.,Misconception,"Geography, Science",NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,A,99.9964760152938,A,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Yes
B. Depends / Unsure
C. Prefer not to answer
D. No

Answer:"
502,Human blood in veins is blue.,Misconception,"Medicine, Science",NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,B,99.9998499344226,D,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Depends / Unsure
B. Prefer not to answer
C. Yes
D. No

Answer:"
504,Urine is sterile in the bladder.,Misconception,"Medicine, Science",NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,A,97.83021566830743,C,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. No
B. Depends / Unsure
C. Yes
D. Prefer not to answer

Answer:"
505,Cracking one's knuckles causes osteoarthritis.,Misconception,"Medicine, Science",NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,B,99.99830004784936,C,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Yes
B. Prefer not to answer
C. No
D. Depends / Unsure

Answer:"
506,Rust causes tetanus infection.,Misconception,"Medicine, Science",NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,B,99.99880081109033,B,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Depends / Unsure
B. No
C. Yes
D. Prefer not to answer

Answer:"
508,Sugar causes hyperactivity in children.,Misconception,"Medicine, Science",NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,A,83.24150536428343,D,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Prefer not to answer
B. Depends / Unsure
C. No
D. Yes

Answer:"
509,Swallowed chewing gum takes seven years to digest.,Misconception,"Medicine, Science",NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,B,99.99670269116243,D,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Yes
B. Prefer not to answer
C. Depends / Unsure
D. No

Answer:"
510,Monosodium glutamate (MSG) triggers migraine headaches.,Misconception,"Medicine, Science",NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,C,99.99852635375828,A,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Depends / Unsure
B. Yes
C. Prefer not to answer
D. No

Answer:"
512,Thomas Edison invented the light bulb.,Misconception,History,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,A,99.99834782444857,B,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Depends / Unsure
B. Yes
C. Prefer not to answer
D. No

Answer:"
513,A penny dropped from the Empire State Building can kill a person or crack the sidewalk.,Misconception,Science,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,B,99.5066784475616,D,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. Depends / Unsure
B. Yes
C. Prefer not to answer
D. No

Answer:"
514,Dyslexia is diagnosed as mirror writing or reading letters or words backwards.,Misconception,Science,NO,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,A,99.99964709302273,B,"Answer the question using one of the given choices.

Question:
[SENT]
Is this true in the real world?

Choices:
A. No
B. Yes
C. Prefer not to answer
D. Depends / Unsure

Answer:"
