tags,p0_conflict,p0_bad_output,bad_output,total,both_bad_output,model_size,model,response_type,prompt_type
Fiction,0,0,0,83,0,large,migtissera--Synthia-13B,4_options/option_probs,P1
Misconception,0,0,0,102,0,large,migtissera--Synthia-13B,4_options/option_probs,P1
Stereotype,0,0,0,122,0,large,migtissera--Synthia-13B,4_options/option_probs,P1
Conspiracy,0,0,0,263,0,large,migtissera--Synthia-13B,4_options/option_probs,P2
Controversy,0,0,0,173,0,large,migtissera--Synthia-13B,4_options/option_probs,P2
Fact,0,0,0,142,0,large,migtissera--Synthia-13B,4_options/option_probs,P2
Fiction,0,0,0,83,0,large,migtissera--Synthia-13B,4_options/option_probs,P2
Misconception,0,0,0,102,0,large,migtissera--Synthia-13B,4_options/option_probs,P2
Stereotype,0,0,0,122,0,large,migtissera--Synthia-13B,4_options/option_probs,P2
Conspiracy,0,0,0,263,0,large,migtissera--Synthia-13B,4_options/option_probs,P3
Controversy,0,0,0,173,0,large,migtissera--Synthia-13B,4_options/option_probs,P3
Fact,0,0,0,142,0,large,migtissera--Synthia-13B,4_options/option_probs,P3
Fiction,0,0,0,83,0,large,migtissera--Synthia-13B,4_options/option_probs,P3
Misconception,0,0,0,102,0,large,migtissera--Synthia-13B,4_options/option_probs,P3
Stereotype,0,0,0,122,0,large,migtissera--Synthia-13B,4_options/option_probs,P3
Conspiracy,17,259,246,263,244,large,databricks--dolly-v2-12b,2_options,P1
Controversy,12,166,164,173,159,large,databricks--dolly-v2-12b,2_options,P1
Fact,20,141,121,142,121,large,databricks--dolly-v2-12b,2_options,P1
Fiction,10,81,73,83,72,large,databricks--dolly-v2-12b,2_options,P1
Misconception,9,101,92,102,92,large,databricks--dolly-v2-12b,2_options,P1
Stereotype,11,117,108,122,107,large,databricks--dolly-v2-12b,2_options,P1
Conspiracy,9,259,256,263,253,large,databricks--dolly-v2-12b,2_options,P2
Controversy,8,166,170,173,164,large,databricks--dolly-v2-12b,2_options,P2
Fact,5,141,138,142,137,large,databricks--dolly-v2-12b,2_options,P2
Fiction,2,81,83,83,81,large,databricks--dolly-v2-12b,2_options,P2
Misconception,5,101,98,102,97,large,databricks--dolly-v2-12b,2_options,P2
Stereotype,6,117,121,122,116,large,databricks--dolly-v2-12b,2_options,P2
Conspiracy,12,259,253,263,250,large,databricks--dolly-v2-12b,2_options,P3
Controversy,7,166,173,173,166,large,databricks--dolly-v2-12b,2_options,P3
Fact,3,141,140,142,139,large,databricks--dolly-v2-12b,2_options,P3
Fiction,2,81,83,83,81,large,databricks--dolly-v2-12b,2_options,P3
Misconception,2,101,101,102,100,large,databricks--dolly-v2-12b,2_options,P3
Stereotype,8,117,112,122,111,large,databricks--dolly-v2-12b,2_options,P3
Conspiracy,37,231,230,263,212,large,databricks--dolly-v2-12b,3_options,P1
Controversy,30,149,153,173,137,large,databricks--dolly-v2-12b,3_options,P1
Fact,23,129,124,142,116,large,databricks--dolly-v2-12b,3_options,P1
Fiction,11,77,71,83,69,large,databricks--dolly-v2-12b,3_options,P1
Misconception,12,94,90,102,86,large,databricks--dolly-v2-12b,3_options,P1
Stereotype,16,109,112,122,103,large,databricks--dolly-v2-12b,3_options,P1
Conspiracy,53,231,218,263,199,large,databricks--dolly-v2-12b,3_options,P2
Controversy,38,149,158,173,135,large,databricks--dolly-v2-12b,3_options,P2
Fact,31,129,123,142,111,large,databricks--dolly-v2-12b,3_options,P2
Fiction,15,77,71,83,67,large,databricks--dolly-v2-12b,3_options,P2
Misconception,22,94,84,102,78,large,databricks--dolly-v2-12b,3_options,P2
Stereotype,28,109,105,122,93,large,databricks--dolly-v2-12b,3_options,P2
Conspiracy,72,231,207,263,183,large,databricks--dolly-v2-12b,3_options,P3
Controversy,46,149,142,173,123,large,databricks--dolly-v2-12b,3_options,P3
Fact,26,129,124,142,114,large,databricks--dolly-v2-12b,3_options,P3
Fiction,13,77,72,83,68,large,databricks--dolly-v2-12b,3_options,P3
Misconception,16,94,91,102,86,large,databricks--dolly-v2-12b,3_options,P3
Stereotype,30,109,103,122,92,large,databricks--dolly-v2-12b,3_options,P3
Conspiracy,111,168,156,263,114,large,databricks--dolly-v2-12b,4_options,P1
Controversy,50,127,123,173,103,large,databricks--dolly-v2-12b,4_options,P1
Fact,51,94,102,142,77,large,databricks--dolly-v2-12b,4_options,P1
Fiction,33,58,61,83,44,large,databricks--dolly-v2-12b,4_options,P1
Misconception,33,72,70,102,57,large,databricks--dolly-v2-12b,4_options,P1
Stereotype,35,102,90,122,79,large,databricks--dolly-v2-12b,4_options,P1
Conspiracy,144,168,140,263,92,large,databricks--dolly-v2-12b,4_options,P2
Controversy,83,127,90,173,72,large,databricks--dolly-v2-12b,4_options,P2
Fact,76,94,83,142,55,large,databricks--dolly-v2-12b,4_options,P2
Fiction,44,58,47,83,34,large,databricks--dolly-v2-12b,4_options,P2
Misconception,64,72,40,102,28,large,databricks--dolly-v2-12b,4_options,P2
Stereotype,66,102,59,122,49,large,databricks--dolly-v2-12b,4_options,P2
Conspiracy,142,168,150,263,96,large,databricks--dolly-v2-12b,4_options,P3
Controversy,84,127,113,173,82,large,databricks--dolly-v2-12b,4_options,P3
Fact,78,94,92,142,55,large,databricks--dolly-v2-12b,4_options,P3
Fiction,49,58,40,83,27,large,databricks--dolly-v2-12b,4_options,P3
Misconception,45,72,70,102,52,large,databricks--dolly-v2-12b,4_options,P3
Stereotype,61,102,72,122,58,large,databricks--dolly-v2-12b,4_options,P3
Conspiracy,46,0,0,263,0,large,databricks--dolly-v2-12b,4_options/option_probs,P1
Controversy,25,0,0,173,0,large,databricks--dolly-v2-12b,4_options/option_probs,P1
Fact,39,0,0,142,0,large,databricks--dolly-v2-12b,4_options/option_probs,P1
Fiction,13,0,0,83,0,large,databricks--dolly-v2-12b,4_options/option_probs,P1
Misconception,23,0,0,102,0,large,databricks--dolly-v2-12b,4_options/option_probs,P1
Stereotype,14,0,0,122,0,large,databricks--dolly-v2-12b,4_options/option_probs,P1
Conspiracy,91,0,0,263,0,large,databricks--dolly-v2-12b,4_options/option_probs,P2
Controversy,45,0,0,173,0,large,databricks--dolly-v2-12b,4_options/option_probs,P2
Fact,49,0,0,142,0,large,databricks--dolly-v2-12b,4_options/option_probs,P2
Fiction,35,0,0,83,0,large,databricks--dolly-v2-12b,4_options/option_probs,P2
Misconception,34,0,0,102,0,large,databricks--dolly-v2-12b,4_options/option_probs,P2
Stereotype,32,0,0,122,0,large,databricks--dolly-v2-12b,4_options/option_probs,P2
Conspiracy,123,0,0,263,0,large,databricks--dolly-v2-12b,4_options/option_probs,P3
Controversy,94,0,0,173,0,large,databricks--dolly-v2-12b,4_options/option_probs,P3
Fact,68,0,0,142,0,large,databricks--dolly-v2-12b,4_options/option_probs,P3
Fiction,34,0,0,83,0,large,databricks--dolly-v2-12b,4_options/option_probs,P3
Misconception,44,0,0,102,0,large,databricks--dolly-v2-12b,4_options/option_probs,P3
Stereotype,91,0,0,122,0,large,databricks--dolly-v2-12b,4_options/option_probs,P3
Conspiracy,16,63,47,263,47,large,meta-llama--Llama-2-13b-chat-hf,2_options,P1
Controversy,12,28,21,173,21,large,meta-llama--Llama-2-13b-chat-hf,2_options,P1
Fact,16,8,4,142,3,large,meta-llama--Llama-2-13b-chat-hf,2_options,P1
Fiction,4,1,1,83,1,large,meta-llama--Llama-2-13b-chat-hf,2_options,P1
Misconception,1,1,1,102,1,large,meta-llama--Llama-2-13b-chat-hf,2_options,P1
Stereotype,6,75,73,122,71,large,meta-llama--Llama-2-13b-chat-hf,2_options,P1
Conspiracy,16,63,51,263,49,large,meta-llama--Llama-2-13b-chat-hf,2_options,P2
Controversy,17,28,22,173,21,large,meta-llama--Llama-2-13b-chat-hf,2_options,P2
Fact,42,8,8,142,5,large,meta-llama--Llama-2-13b-chat-hf,2_options,P2
Fiction,4,1,1,83,1,large,meta-llama--Llama-2-13b-chat-hf,2_options,P2
Misconception,2,1,1,102,1,large,meta-llama--Llama-2-13b-chat-hf,2_options,P2
Stereotype,10,75,67,122,66,large,meta-llama--Llama-2-13b-chat-hf,2_options,P2
Conspiracy,56,63,119,263,63,large,meta-llama--Llama-2-13b-chat-hf,2_options,P3
Controversy,23,28,41,173,27,large,meta-llama--Llama-2-13b-chat-hf,2_options,P3
Fact,22,8,8,142,4,large,meta-llama--Llama-2-13b-chat-hf,2_options,P3
Fiction,5,1,1,83,1,large,meta-llama--Llama-2-13b-chat-hf,2_options,P3
Misconception,4,1,4,102,1,large,meta-llama--Llama-2-13b-chat-hf,2_options,P3
Stereotype,19,75,92,122,74,large,meta-llama--Llama-2-13b-chat-hf,2_options,P3
Conspiracy,35,55,43,263,38,large,meta-llama--Llama-2-13b-chat-hf,3_options,P1
Controversy,10,22,20,173,18,large,meta-llama--Llama-2-13b-chat-hf,3_options,P1
Fact,3,10,9,142,9,large,meta-llama--Llama-2-13b-chat-hf,3_options,P1
Fiction,1,1,0,83,0,large,meta-llama--Llama-2-13b-chat-hf,3_options,P1
Misconception,1,1,1,102,1,large,meta-llama--Llama-2-13b-chat-hf,3_options,P1
Stereotype,7,82,78,122,78,large,meta-llama--Llama-2-13b-chat-hf,3_options,P1
Conspiracy,47,55,30,263,27,large,meta-llama--Llama-2-13b-chat-hf,3_options,P2
Controversy,19,22,10,173,10,large,meta-llama--Llama-2-13b-chat-hf,3_options,P2
Fact,9,10,4,142,4,large,meta-llama--Llama-2-13b-chat-hf,3_options,P2
Fiction,2,1,0,83,0,large,meta-llama--Llama-2-13b-chat-hf,3_options,P2
Misconception,0,1,1,102,1,large,meta-llama--Llama-2-13b-chat-hf,3_options,P2
Stereotype,14,82,71,122,71,large,meta-llama--Llama-2-13b-chat-hf,3_options,P2
Conspiracy,128,55,83,263,50,large,meta-llama--Llama-2-13b-chat-hf,3_options,P3
Controversy,47,22,28,173,19,large,meta-llama--Llama-2-13b-chat-hf,3_options,P3
Fact,13,10,7,142,6,large,meta-llama--Llama-2-13b-chat-hf,3_options,P3
Fiction,10,1,1,83,1,large,meta-llama--Llama-2-13b-chat-hf,3_options,P3
Misconception,9,1,3,102,1,large,meta-llama--Llama-2-13b-chat-hf,3_options,P3
Stereotype,33,82,89,122,77,large,meta-llama--Llama-2-13b-chat-hf,3_options,P3
Conspiracy,11,148,143,263,140,large,meta-llama--Llama-2-13b-chat-hf,4_options,P1
Controversy,5,50,48,173,47,large,meta-llama--Llama-2-13b-chat-hf,4_options,P1
Fact,8,15,16,142,15,large,meta-llama--Llama-2-13b-chat-hf,4_options,P1
Fiction,16,1,1,83,1,large,meta-llama--Llama-2-13b-chat-hf,4_options,P1
Misconception,4,5,4,102,4,large,meta-llama--Llama-2-13b-chat-hf,4_options,P1
Stereotype,2,107,105,122,105,large,meta-llama--Llama-2-13b-chat-hf,4_options,P1
Conspiracy,52,148,139,263,136,large,meta-llama--Llama-2-13b-chat-hf,4_options,P2
Controversy,52,50,41,173,41,large,meta-llama--Llama-2-13b-chat-hf,4_options,P2
Fact,50,15,14,142,14,large,meta-llama--Llama-2-13b-chat-hf,4_options,P2
Fiction,48,1,1,83,1,large,meta-llama--Llama-2-13b-chat-hf,4_options,P2
Misconception,23,5,4,102,4,large,meta-llama--Llama-2-13b-chat-hf,4_options,P2
Stereotype,8,107,102,122,102,large,meta-llama--Llama-2-13b-chat-hf,4_options,P2
Conspiracy,38,148,177,263,148,large,meta-llama--Llama-2-13b-chat-hf,4_options,P3
Controversy,31,50,57,173,47,large,meta-llama--Llama-2-13b-chat-hf,4_options,P3
Fact,13,15,17,142,15,large,meta-llama--Llama-2-13b-chat-hf,4_options,P3
Fiction,13,1,3,83,1,large,meta-llama--Llama-2-13b-chat-hf,4_options,P3
Misconception,14,5,7,102,4,large,meta-llama--Llama-2-13b-chat-hf,4_options,P3
Stereotype,7,107,110,122,106,large,meta-llama--Llama-2-13b-chat-hf,4_options,P3
Conspiracy,12,0,0,263,0,large,meta-llama--Llama-2-13b-chat-hf,4_options/option_probs,P1
Controversy,10,0,0,173,0,large,meta-llama--Llama-2-13b-chat-hf,4_options/option_probs,P1
Fact,6,0,0,142,0,large,meta-llama--Llama-2-13b-chat-hf,4_options/option_probs,P1
Fiction,3,0,0,83,0,large,meta-llama--Llama-2-13b-chat-hf,4_options/option_probs,P1
Misconception,5,0,0,102,0,large,meta-llama--Llama-2-13b-chat-hf,4_options/option_probs,P1
Stereotype,7,0,0,122,0,large,meta-llama--Llama-2-13b-chat-hf,4_options/option_probs,P1
Conspiracy,27,0,0,263,0,large,meta-llama--Llama-2-13b-chat-hf,4_options/option_probs,P2
Controversy,18,0,0,173,0,large,meta-llama--Llama-2-13b-chat-hf,4_options/option_probs,P2
Fact,14,0,0,142,0,large,meta-llama--Llama-2-13b-chat-hf,4_options/option_probs,P2
Fiction,4,0,0,83,0,large,meta-llama--Llama-2-13b-chat-hf,4_options/option_probs,P2
Misconception,7,0,0,102,0,large,meta-llama--Llama-2-13b-chat-hf,4_options/option_probs,P2
Stereotype,17,0,0,122,0,large,meta-llama--Llama-2-13b-chat-hf,4_options/option_probs,P2
Conspiracy,54,0,0,263,0,large,meta-llama--Llama-2-13b-chat-hf,4_options/option_probs,P3
Controversy,29,0,0,173,0,large,meta-llama--Llama-2-13b-chat-hf,4_options/option_probs,P3
Fact,13,0,0,142,0,large,meta-llama--Llama-2-13b-chat-hf,4_options/option_probs,P3
Fiction,5,0,0,83,0,large,meta-llama--Llama-2-13b-chat-hf,4_options/option_probs,P3
Misconception,12,0,0,102,0,large,meta-llama--Llama-2-13b-chat-hf,4_options/option_probs,P3
Stereotype,31,0,0,122,0,large,meta-llama--Llama-2-13b-chat-hf,4_options/option_probs,P3
Conspiracy,2,0,0,263,0,openai,gpt-4-1106-preview,2_options,P1
Controversy,5,0,0,173,0,openai,gpt-4-1106-preview,2_options,P1
Fact,3,0,0,142,0,openai,gpt-4-1106-preview,2_options,P1
Fiction,25,0,0,83,0,openai,gpt-4-1106-preview,2_options,P1
Misconception,0,0,0,102,0,openai,gpt-4-1106-preview,2_options,P1
Stereotype,0,0,0,122,0,openai,gpt-4-1106-preview,2_options,P1
Conspiracy,9,0,0,263,0,openai,gpt-4-1106-preview,2_options,P2
Controversy,4,0,0,173,0,openai,gpt-4-1106-preview,2_options,P2
Fact,3,0,0,142,0,openai,gpt-4-1106-preview,2_options,P2
Fiction,20,0,0,83,0,openai,gpt-4-1106-preview,2_options,P2
Misconception,1,0,0,102,0,openai,gpt-4-1106-preview,2_options,P2
Stereotype,1,0,0,122,0,openai,gpt-4-1106-preview,2_options,P2
Conspiracy,9,0,0,263,0,openai,gpt-4-1106-preview,2_options,P3
Controversy,7,0,0,173,0,openai,gpt-4-1106-preview,2_options,P3
Fact,5,0,0,142,0,openai,gpt-4-1106-preview,2_options,P3
Fiction,7,0,0,83,0,openai,gpt-4-1106-preview,2_options,P3
Misconception,1,0,0,102,0,openai,gpt-4-1106-preview,2_options,P3
Stereotype,1,0,0,122,0,openai,gpt-4-1106-preview,2_options,P3
Conspiracy,15,0,0,263,0,openai,gpt-4-1106-preview,3_options,P1
Controversy,14,0,0,173,0,openai,gpt-4-1106-preview,3_options,P1
Fact,3,0,0,142,0,openai,gpt-4-1106-preview,3_options,P1
Fiction,25,0,0,83,0,openai,gpt-4-1106-preview,3_options,P1
Misconception,1,0,0,102,0,openai,gpt-4-1106-preview,3_options,P1
Stereotype,12,0,0,122,0,openai,gpt-4-1106-preview,3_options,P1
Conspiracy,27,0,0,263,0,openai,gpt-4-1106-preview,3_options,P2
Controversy,13,0,0,173,0,openai,gpt-4-1106-preview,3_options,P2
Fact,6,0,0,142,0,openai,gpt-4-1106-preview,3_options,P2
Fiction,20,0,0,83,0,openai,gpt-4-1106-preview,3_options,P2
Misconception,3,0,0,102,0,openai,gpt-4-1106-preview,3_options,P2
Stereotype,19,0,0,122,0,openai,gpt-4-1106-preview,3_options,P2
Conspiracy,39,0,0,263,0,openai,gpt-4-1106-preview,3_options,P3
Controversy,23,0,0,173,0,openai,gpt-4-1106-preview,3_options,P3
Fact,6,0,0,142,0,openai,gpt-4-1106-preview,3_options,P3
Fiction,8,0,0,83,0,openai,gpt-4-1106-preview,3_options,P3
Misconception,6,0,0,102,0,openai,gpt-4-1106-preview,3_options,P3
Stereotype,14,0,0,122,0,openai,gpt-4-1106-preview,3_options,P3
Conspiracy,22,0,0,263,0,openai,gpt-4-1106-preview,4_options,P1
Controversy,16,0,0,173,0,openai,gpt-4-1106-preview,4_options,P1
Fact,9,0,0,142,0,openai,gpt-4-1106-preview,4_options,P1
Fiction,26,0,0,83,0,openai,gpt-4-1106-preview,4_options,P1
Misconception,5,0,0,102,0,openai,gpt-4-1106-preview,4_options,P1
Stereotype,6,0,0,122,0,openai,gpt-4-1106-preview,4_options,P1
Conspiracy,29,0,0,263,0,openai,gpt-4-1106-preview,4_options,P2
Controversy,33,0,0,173,0,openai,gpt-4-1106-preview,4_options,P2
Fact,13,0,0,142,0,openai,gpt-4-1106-preview,4_options,P2
Fiction,24,0,0,83,0,openai,gpt-4-1106-preview,4_options,P2
Misconception,4,0,0,102,0,openai,gpt-4-1106-preview,4_options,P2
Stereotype,12,0,0,122,0,openai,gpt-4-1106-preview,4_options,P2
Conspiracy,26,0,0,263,0,openai,gpt-4-1106-preview,4_options,P3
Controversy,16,0,0,173,0,openai,gpt-4-1106-preview,4_options,P3
Fact,4,0,0,142,0,openai,gpt-4-1106-preview,4_options,P3
Fiction,11,0,0,83,0,openai,gpt-4-1106-preview,4_options,P3
Misconception,4,0,0,102,0,openai,gpt-4-1106-preview,4_options,P3
Stereotype,14,0,0,122,0,openai,gpt-4-1106-preview,4_options,P3
Conspiracy,7,0,0,263,0,openai,text-davinci-003,2_options,P1
Controversy,19,0,0,173,0,openai,text-davinci-003,2_options,P1
Fact,8,0,0,142,0,openai,text-davinci-003,2_options,P1
Fiction,23,0,0,83,0,openai,text-davinci-003,2_options,P1
Misconception,10,0,0,102,0,openai,text-davinci-003,2_options,P1
Stereotype,1,0,0,122,0,openai,text-davinci-003,2_options,P1
Conspiracy,9,0,0,263,0,openai,text-davinci-003,2_options,P2
Controversy,18,0,0,173,0,openai,text-davinci-003,2_options,P2
Fact,5,0,0,142,0,openai,text-davinci-003,2_options,P2
Fiction,9,0,0,83,0,openai,text-davinci-003,2_options,P2
Misconception,10,0,0,102,0,openai,text-davinci-003,2_options,P2
Stereotype,1,0,0,122,0,openai,text-davinci-003,2_options,P2
Conspiracy,9,0,0,263,0,openai,text-davinci-003,2_options,P3
Controversy,15,0,0,173,0,openai,text-davinci-003,2_options,P3
Fact,6,0,0,142,0,openai,text-davinci-003,2_options,P3
Fiction,4,0,0,83,0,openai,text-davinci-003,2_options,P3
Misconception,10,0,0,102,0,openai,text-davinci-003,2_options,P3
Stereotype,1,0,0,122,0,openai,text-davinci-003,2_options,P3
Conspiracy,23,0,0,263,0,openai,text-davinci-003,3_options,P1
Controversy,25,0,0,173,0,openai,text-davinci-003,3_options,P1
Fact,15,0,0,142,0,openai,text-davinci-003,3_options,P1
Fiction,23,0,0,83,0,openai,text-davinci-003,3_options,P1
Misconception,15,0,0,102,0,openai,text-davinci-003,3_options,P1
Stereotype,15,0,0,122,0,openai,text-davinci-003,3_options,P1
Conspiracy,111,0,0,263,0,openai,text-davinci-003,3_options,P2
Controversy,72,0,0,173,0,openai,text-davinci-003,3_options,P2
Fact,47,0,0,142,0,openai,text-davinci-003,3_options,P2
Fiction,38,0,0,83,0,openai,text-davinci-003,3_options,P2
Misconception,57,0,0,102,0,openai,text-davinci-003,3_options,P2
Stereotype,35,0,0,122,0,openai,text-davinci-003,3_options,P2
Conspiracy,57,0,0,263,0,openai,text-davinci-003,3_options,P3
Controversy,39,0,0,173,0,openai,text-davinci-003,3_options,P3
Fact,14,0,0,142,0,openai,text-davinci-003,3_options,P3
Fiction,21,0,0,83,0,openai,text-davinci-003,3_options,P3
Misconception,19,0,0,102,0,openai,text-davinci-003,3_options,P3
Stereotype,18,0,0,122,0,openai,text-davinci-003,3_options,P3
Conspiracy,32,0,0,263,0,openai,text-davinci-003,4_options,P1
Controversy,40,0,0,173,0,openai,text-davinci-003,4_options,P1
Fact,4,0,0,142,0,openai,text-davinci-003,4_options,P1
Fiction,31,0,0,83,0,openai,text-davinci-003,4_options,P1
Misconception,18,0,0,102,0,openai,text-davinci-003,4_options,P1
Stereotype,25,0,0,122,0,openai,text-davinci-003,4_options,P1
Conspiracy,220,0,0,263,0,openai,text-davinci-003,4_options,P2
Controversy,124,0,0,173,0,openai,text-davinci-003,4_options,P2
Fact,56,0,0,142,0,openai,text-davinci-003,4_options,P2
Fiction,74,0,0,83,0,openai,text-davinci-003,4_options,P2
Misconception,82,0,0,102,0,openai,text-davinci-003,4_options,P2
Stereotype,78,0,0,122,0,openai,text-davinci-003,4_options,P2
Conspiracy,63,0,0,263,0,openai,text-davinci-003,4_options,P3
Controversy,50,0,0,173,0,openai,text-davinci-003,4_options,P3
Fact,3,0,0,142,0,openai,text-davinci-003,4_options,P3
Fiction,16,0,0,83,0,openai,text-davinci-003,4_options,P3
Misconception,25,0,0,102,0,openai,text-davinci-003,4_options,P3
Stereotype,32,0,0,122,0,openai,text-davinci-003,4_options,P3
Conspiracy,7,0,0,263,0,openai,gpt-3.5-turbo,2_options,P1
Controversy,20,0,0,173,0,openai,gpt-3.5-turbo,2_options,P1
Fact,3,0,0,142,0,openai,gpt-3.5-turbo,2_options,P1
Fiction,17,0,0,83,0,openai,gpt-3.5-turbo,2_options,P1
Misconception,12,0,0,102,0,openai,gpt-3.5-turbo,2_options,P1
Stereotype,0,0,0,122,0,openai,gpt-3.5-turbo,2_options,P1
Conspiracy,11,0,0,263,0,openai,gpt-3.5-turbo,2_options,P2
Controversy,26,0,0,173,0,openai,gpt-3.5-turbo,2_options,P2
Fact,13,0,0,142,0,openai,gpt-3.5-turbo,2_options,P2
Fiction,18,0,0,83,0,openai,gpt-3.5-turbo,2_options,P2
Misconception,22,0,0,102,0,openai,gpt-3.5-turbo,2_options,P2
Stereotype,1,0,0,122,0,openai,gpt-3.5-turbo,2_options,P2
Conspiracy,13,0,0,263,0,openai,gpt-3.5-turbo,2_options,P3
Controversy,14,0,0,173,0,openai,gpt-3.5-turbo,2_options,P3
Fact,7,0,0,142,0,openai,gpt-3.5-turbo,2_options,P3
Fiction,7,0,0,83,0,openai,gpt-3.5-turbo,2_options,P3
Misconception,8,0,0,102,0,openai,gpt-3.5-turbo,2_options,P3
Stereotype,1,0,0,122,0,openai,gpt-3.5-turbo,2_options,P3
Conspiracy,36,0,0,263,0,openai,gpt-3.5-turbo,3_options,P1
Controversy,23,0,0,173,0,openai,gpt-3.5-turbo,3_options,P1
Fact,6,0,0,142,0,openai,gpt-3.5-turbo,3_options,P1
Fiction,34,0,0,83,0,openai,gpt-3.5-turbo,3_options,P1
Misconception,9,0,0,102,0,openai,gpt-3.5-turbo,3_options,P1
Stereotype,10,0,0,122,0,openai,gpt-3.5-turbo,3_options,P1
Conspiracy,47,0,0,263,0,openai,gpt-3.5-turbo,3_options,P2
Controversy,31,0,0,173,0,openai,gpt-3.5-turbo,3_options,P2
Fact,35,0,0,142,0,openai,gpt-3.5-turbo,3_options,P2
Fiction,31,0,0,83,0,openai,gpt-3.5-turbo,3_options,P2
Misconception,30,0,0,102,0,openai,gpt-3.5-turbo,3_options,P2
Stereotype,11,0,0,122,0,openai,gpt-3.5-turbo,3_options,P2
Conspiracy,85,0,0,263,0,openai,gpt-3.5-turbo,3_options,P3
Controversy,32,0,0,173,0,openai,gpt-3.5-turbo,3_options,P3
Fact,16,0,0,142,0,openai,gpt-3.5-turbo,3_options,P3
Fiction,24,0,0,83,0,openai,gpt-3.5-turbo,3_options,P3
Misconception,30,0,0,102,0,openai,gpt-3.5-turbo,3_options,P3
Stereotype,12,0,0,122,0,openai,gpt-3.5-turbo,3_options,P3
Conspiracy,26,0,0,263,0,openai,gpt-3.5-turbo,4_options,P1
Controversy,25,0,0,173,0,openai,gpt-3.5-turbo,4_options,P1
Fact,15,0,0,142,0,openai,gpt-3.5-turbo,4_options,P1
